,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
991,2003-12-03,2330,28203508,1872430268,66.5,66.5,66.0,66.5,0.5,6640
992,2003-12-04,2330,28077555,1868194955,66.0,67.0,66.0,67.0,0.5,6112
993,2003-12-05,2330,28624031,1887023932,66.5,66.5,65.0,65.0,-2.0,3996
994,2003-12-08,2330,27661053,1769105484,64.5,64.5,63.5,63.5,-1.5,5858
995,2003-12-09,2330,28134476,1801708562,64.0,64.5,63.5,64.5,1.0,5817
996,2003-12-10,2330,100970400,6270599714,62.5,62.5,61.0,62.0,-2.5,22628
997,2003-12-11,2330,61954843,3847666775,61.5,62.5,61.5,62.5,0.5,9666
998,2003-12-12,2330,42932054,2684653236,63.5,63.5,61.5,62.0,-0.5,7700
999,2003-12-15,2330,32752955,2050838252,62.5,63.0,62.0,63.0,1.0,5821
1000,2003-12-16,2330,45888032,2821294847,62.0,62.0,61.0,61.0,-2.0,8386
1001,2003-12-17,2330,77187601,4634786010,61.0,61.0,59.0,59.5,-1.5,15140
1002,2003-12-18,2330,38968309,2330769752,59.0,60.5,58.5,60.0,0.5,8231
1003,2003-12-19,2330,28330886,1719550555,61.5,61.5,60.0,60.0,0.0,5041
1004,2003-12-22,2330,35596178,2191579284,60.5,62.0,60.0,61.5,1.5,6975
1005,2003-12-23,2330,26204321,1625417678,61.5,62.5,61.5,62.0,0.5,4991
1006,2003-12-24,2330,18574099,1148217262,62.0,62.0,61.0,61.5,-0.5,3924
1007,2003-12-25,2330,5296856,326947655,61.5,62.0,61.0,62.0,0.5,1774
1008,2003-12-26,2330,10799103,670028063,62.0,62.5,61.5,62.0,0.0,2515
1009,2003-12-29,2330,15688013,972185274,62.0,62.5,61.5,62.0,0.0,2830
1010,2003-12-30,2330,68086562,4284274017,62.5,63.5,62.0,63.0,1.0,7958
1011,2003-12-31,2330,14588859,919833975,63.0,63.5,62.5,63.5,0.5,3103
1012,2004-01-02,2330,55164000,3570852500,63.5,65.5,63.5,65.5,2.0,12573
1013,2004-01-05,2330,29584253,1942438457,65.5,66.0,65.0,66.0,0.5,6758
1014,2004-01-06,2330,31033439,2040752801,66.0,66.5,65.0,66.0,0.0,5706
1015,2004-01-07,2330,42420712,2794737684,66.0,66.5,65.0,65.5,-0.5,7246
1016,2004-01-08,2330,26177182,1725255295,66.0,66.5,65.5,65.5,0.0,5724
1017,2004-01-09,2330,53203879,3570053390,67.0,67.5,66.5,67.5,2.0,12241
1018,2004-01-12,2330,23775449,1602639720,67.5,68.0,66.5,67.5,0.0,6100
1019,2004-01-13,2330,22813345,1540826723,68.0,68.0,67.0,67.5,0.0,5147
1020,2004-01-14,2330,29111398,1956909685,67.0,68.0,66.5,67.0,-0.5,5949
1021,2004-01-15,2330,31853779,2128675551,67.5,67.5,66.0,67.0,0.0,4935
1022,2004-01-16,2330,23813707,1594214012,67.0,67.5,66.5,66.5,-0.5,4719
1023,2004-01-27,2330,59837000,4074907000,68.0,68.5,67.5,68.5,2.0,10476
1024,2004-01-28,2330,30318388,2048954324,67.5,68.0,67.0,67.5,-1.0,5137
1025,2004-01-29,2330,63814662,4273716230,66.5,68.0,66.5,66.5,-1.0,6494
1026,2004-01-30,2330,38863136,2571991187,66.5,67.0,65.5,66.0,-0.5,10029
1027,2004-02-02,2330,23227625,1524373785,66.0,66.5,65.0,65.0,-1.0,5910
1028,2004-02-03,2330,57391323,3641922331,64.0,64.5,63.0,63.5,-1.5,14102
1029,2004-02-04,2330,32645966,2057107162,63.5,63.5,62.5,62.5,-1.0,8025
1030,2004-02-05,2330,35313288,2214018892,62.5,63.5,62.0,62.5,0.0,8717
1031,2004-02-06,2330,25554482,1620413340,63.0,64.0,63.0,63.0,0.5,5089
1032,2004-02-09,2330,34121016,2212693165,64.0,65.5,64.0,65.0,2.0,7329
1033,2004-02-10,2330,26833618,1726845256,65.0,65.5,64.0,64.0,-1.0,4847
1034,2004-02-11,2330,18589704,1188570617,64.5,64.5,63.5,64.0,0.0,4055
1035,2004-02-12,2330,48648900,3136959844,64.0,65.0,64.0,64.5,0.5,6758
1036,2004-02-13,2330,28300096,1813175604,64.5,64.5,63.5,64.0,-0.5,4475
1037,2004-02-16,2330,43881575,2757009717,64.0,64.0,62.5,62.5,-1.5,11350
1038,2004-02-17,2330,31506459,1982915066,62.5,63.5,62.5,62.5,0.0,6499
1039,2004-02-18,2330,49333172,3126658831,63.5,64.0,63.0,63.0,0.5,8693
1040,2004-02-19,2330,43716904,2771546342,63.5,64.0,63.0,63.5,0.5,6900
1041,2004-02-20,2330,52626711,3341538619,63.5,64.0,63.0,63.5,0.0,8996
1042,2004-02-23,2330,47834137,2993052158,63.0,63.5,62.0,62.5,-1.0,10927
1043,2004-02-24,2330,41912442,2595239691,62.0,62.5,61.5,61.5,-1.0,10382
1044,2004-02-25,2330,40958691,2535678277,62.0,62.5,61.5,61.5,0.0,8990
1045,2004-02-26,2330,43758113,2757102889,62.5,63.5,62.0,63.5,2.0,8544
1046,2004-02-27,2330,36981699,2336759166,63.5,63.5,62.5,63.5,0.0,7216
1047,2004-03-01,2330,51922920,3318993654,63.5,64.5,63.0,64.5,1.0,12224
1048,2004-03-02,2330,99499047,6571808610,65.5,67.0,65.0,67.0,2.5,25453
1049,2004-03-03,2330,57895863,3843579187,67.0,67.5,65.5,66.0,-1.0,11406
1050,2004-03-04,2330,74938381,5002140712,66.0,67.5,65.5,67.0,1.0,14238
1051,2004-03-05,2330,85571751,5796250956,68.0,68.5,67.0,67.0,0.0,18557
1052,2004-03-08,2330,40894007,2730067912,66.0,67.5,66.0,66.0,-1.0,7737
1053,2004-03-09,2330,36685082,2393354776,65.0,66.0,64.5,65.5,-0.5,6553
1054,2004-03-10,2330,87607498,5591609958,65.0,65.0,63.0,63.0,-2.5,18128
1055,2004-03-11,2330,49805805,3135713606,62.0,64.0,62.0,63.5,0.5,10459
1056,2004-03-12,2330,83702154,5212219905,62.5,63.0,62.0,62.0,-1.5,18207
1057,2004-03-15,2330,44373901,2760107798,63.0,63.5,61.0,61.0,-1.0,10386
1058,2004-03-16,2330,62170477,3775951319,61.5,61.5,60.0,60.5,-0.5,12607
1059,2004-03-17,2330,65710824,3990656625,61.0,61.5,60.0,60.5,0.0,11599
1060,2004-03-18,2330,112049329,6862913329,60.0,62.5,60.0,62.0,1.5,14165
1061,2004-03-19,2330,36937953,2307700142,62.0,63.0,61.5,63.0,1.0,8049
1062,2004-03-22,2330,10805195,637782990,59.0,59.0,59.0,59.0,-4.0,3875
1063,2004-03-23,2330,248568056,13752001846,55.0,57.0,55.0,55.0,-4.0,41914
1064,2004-03-24,2330,140894555,8108566213,58.5,58.5,57.0,58.0,3.0,22626
1065,2004-03-25,2330,73067144,4253487683,59.0,59.0,57.5,58.0,0.0,11503
1066,2004-03-26,2330,47082580,2763416964,59.0,59.5,58.0,58.5,0.5,9448
1067,2004-03-29,2330,46397946,2826073115,60.0,61.5,59.5,61.5,3.0,11365
1068,2004-03-30,2330,43252745,2616274242,61.0,61.5,60.0,60.0,-1.5,8235
1069,2004-03-31,2330,33573712,2014519333,60.5,61.0,59.5,60.0,0.0,7855
1070,2004-04-01,2330,37887217,2243332676,59.5,60.0,59.0,59.5,-0.5,7884
1071,2004-04-02,2330,33976469,2015581400,59.5,60.0,58.5,59.5,0.0,7488
1072,2004-04-05,2330,59968347,3662412969,61.0,62.0,60.0,62.0,2.5,13678
1073,2004-04-06,2330,47067612,2901941398,62.5,62.5,61.0,62.0,0.0,8605
1074,2004-04-07,2330,15852178,970158851,61.5,62.0,61.0,61.5,-0.5,4951
1075,2004-04-08,2330,28086105,1716359150,61.0,61.5,60.5,61.0,-0.5,5333
1076,2004-04-09,2330,18475329,1113077098,60.5,61.0,60.0,60.0,-1.0,5053
1077,2004-04-12,2330,30547936,1872382187,60.5,62.0,60.5,61.0,1.0,5781
1078,2004-04-13,2330,29976247,1819523808,61.5,62.0,60.0,60.5,-0.5,7327
1079,2004-04-14,2330,63266471,3899905742,60.5,63.5,60.0,63.0,2.5,16120
1080,2004-04-15,2330,42203046,2611869647,63.0,63.0,61.0,61.0,-2.0,9434
1081,2004-04-16,2330,60403833,3677138794,60.5,61.5,60.0,61.0,0.0,11721
1082,2004-04-19,2330,50154934,3006779500,60.5,61.0,59.5,59.5,-1.5,12839
1083,2004-04-20,2330,38040179,2314984968,60.0,61.5,60.0,61.0,1.5,8069
1084,2004-04-21,2330,42593738,2616321033,61.0,61.5,61.0,61.5,0.5,9337
1085,2004-04-22,2330,124124918,7811015744,62.5,64.0,61.0,62.0,0.5,26608
1086,2004-04-23,2330,90835907,5768203164,63.0,64.0,62.5,64.0,2.0,19597
1087,2004-04-26,2330,55124914,3524287755,64.0,64.5,63.5,63.5,-0.5,11852
1088,2004-04-27,2330,45437445,2851933689,63.5,63.5,62.0,63.5,0.0,7189
1089,2004-04-28,2330,31146000,1948719162,63.0,63.5,62.0,62.0,-1.5,6531
1090,2004-04-29,2330,85575191,5144648197,60.0,61.0,59.5,60.5,-1.5,17776
1091,2004-04-30,2330,86620034,5021998441,60.0,60.0,56.5,57.5,-3.0,18937
1092,2004-05-03,2330,33093691,1909918904,57.5,58.5,57.0,58.0,0.5,8387
1093,2004-05-04,2330,29516395,1740344545,59.0,59.5,58.5,59.0,1.0,6725
1094,2004-05-05,2330,73759789,4189183175,59.0,59.0,55.0,55.0,-4.0,15071
1095,2004-05-06,2330,78663335,4409261910,56.0,57.0,55.5,55.5,0.5,11558
1096,2004-05-07,2330,58535195,3258528941,55.0,57.0,55.0,57.0,1.5,11905
1097,2004-05-10,2330,54300220,2986374842,56.0,56.0,54.0,55.0,-2.0,9859
1098,2004-05-11,2330,49403497,2734233631,55.5,57.5,53.5,57.5,2.5,10069
1099,2004-05-12,2330,48572293,2809327846,58.0,58.5,57.0,57.5,0.0,11072
1100,2004-05-13,2330,48909010,2742099816,57.0,57.0,55.0,57.0,-0.5,9385
1101,2004-05-14,2330,57847757,3200298764,56.5,57.0,54.5,55.0,-2.0,9332
1102,2004-05-17,2330,63409929,3303321821,53.5,53.5,51.5,51.5,-3.5,17921
1103,2004-05-18,2330,41932352,2191441588,52.0,53.0,51.5,52.0,0.5,7932
1104,2004-05-19,2330,59652509,3264226371,54.0,55.5,53.5,55.5,3.5,11389
1105,2004-05-20,2330,66591453,3616272840,54.0,55.0,53.0,55.0,-0.5,11843
1106,2004-05-21,2330,54153253,2984516491,54.5,56.0,54.0,55.0,0.0,10948
1107,2004-05-24,2330,28355218,1540742481,55.0,55.0,53.5,54.0,-1.0,7181
1108,2004-05-25,2330,28777167,1574805676,54.0,55.5,53.5,54.5,0.5,5710
1109,2004-05-26,2330,44896850,2537867696,56.5,57.0,56.0,56.0,1.5,11021
1110,2004-05-27,2330,35343089,2006143156,57.0,57.0,56.0,57.0,1.0,7266
1111,2004-05-28,2330,51381517,2959538145,57.5,58.0,57.0,58.0,1.0,8826
1112,2004-05-31,2330,24319486,1376117029,57.5,57.5,56.0,56.0,-2.0,5876
1113,2004-06-01,2330,22207585,1246905115,56.0,57.0,55.5,56.5,0.5,4204
1114,2004-06-02,2330,37065382,2050633762,56.0,56.5,54.5,55.5,-1.0,6116
1115,2004-06-03,2330,51705952,2799355002,55.5,56.0,53.0,53.0,-2.5,9434
1116,2004-06-04,2330,43150349,2296519781,53.0,54.0,52.5,53.0,0.0,6737
1117,2004-06-07,2330,31778908,1737461175,54.5,55.0,54.0,55.0,2.0,6279
1118,2004-06-08,2330,38469204,2150279711,55.5,56.5,55.0,56.5,1.5,7236
1119,2004-06-09,2330,27923991,1548970036,55.5,56.0,55.0,55.0,-1.5,5442
1120,2004-06-10,2330,44848000,2396170500,54.0,54.5,53.0,53.0,-2.0,11256
1121,2004-06-11,2330,79256000,4034474000,52.0,52.0,50.0,50.5,-2.5,21100
1122,2004-06-14,2330,94965000,4204789900,44.0,45.4,43.2,43.3,0.0,26877
1123,2004-06-15,2330,82159295,3527755916,43.3,43.3,42.5,43.0,-0.3,16703
1124,2004-06-16,2330,70448490,3083968622,44.9,44.9,43.0,43.5,0.5,14754
1125,2004-06-17,2330,86736583,3834923612,43.3,45.0,43.3,44.3,0.8,14618
1126,2004-06-18,2330,58955415,2520814775,43.6,43.6,42.3,42.8,-1.5,16569
1127,2004-06-21,2330,42736904,1863777451,44.3,44.3,43.2,43.5,0.7,10413
1128,2004-06-23,2330,91895923,4165639782,43.6,46.0,43.6,45.7,2.2,17622
1129,2004-06-24,2330,39177504,1802430085,46.3,46.3,45.7,45.8,0.1,10120
1130,2004-06-25,2330,29594917,1358368456,45.8,46.3,45.6,46.2,0.4,7520
1131,2004-06-28,2330,28623719,1306182500,46.1,46.3,45.0,45.9,-0.3,6358
1132,2004-06-29,2330,26806933,1230727531,45.5,46.1,45.3,46.1,0.2,4595
1133,2004-06-30,2330,70838417,3396657848,47.0,48.4,47.0,48.4,2.3,15862
1134,2004-07-01,2330,33761370,1637321430,48.5,48.8,48.1,48.4,0.0,8468
1135,2004-07-02,2330,59276525,2755311453,46.3,46.8,46.0,46.2,-2.2,15180
1136,2004-07-05,2330,30249025,1359017970,45.0,45.5,44.6,44.8,-1.4,7915
1137,2004-07-06,2330,21249056,958631814,44.8,46.0,44.8,46.0,1.2,5348
1138,2004-07-07,2330,42814912,1914269332,44.5,45.0,44.3,44.7,-1.3,7677
1139,2004-07-08,2330,36064677,1631598086,45.0,45.8,44.9,45.0,0.3,7411
1140,2004-07-09,2330,34960052,1592833492,45.3,46.1,44.9,46.0,1.0,8179
1141,2004-07-12,2330,42606846,1926266756,46.0,46.0,44.5,44.8,-1.2,10347
1142,2004-07-13,2330,40906737,1808867654,44.2,44.5,44.0,44.2,-0.6,8289
1143,2004-07-14,2330,36234407,1609801850,44.5,44.8,44.1,44.2,0.0,6016
1144,2004-07-15,2330,78085031,3345983988,43.2,43.4,42.3,43.0,-1.2,18847
1145,2004-07-16,2330,52659125,2249310612,42.0,43.2,42.0,42.5,-0.5,9539
1146,2004-07-19,2330,41091513,1731846873,42.3,42.5,41.8,42.2,-0.3,8040
1147,2004-07-20,2330,55389246,2312583964,41.7,42.1,41.5,41.5,-0.7,8603
1148,2004-07-21,2330,64939120,2801407033,42.3,43.9,42.1,43.4,1.9,11854
1149,2004-07-22,2330,72994596,3128636857,42.0,43.5,42.0,43.3,-0.1,10109
1150,2004-07-23,2330,33474067,1444511841,43.0,43.6,42.7,42.8,-0.5,6529
1151,2004-07-26,2330,63483489,2612724000,41.5,41.7,40.9,40.9,-1.9,15966
1152,2004-07-27,2330,58756432,2434111221,40.9,42.3,40.7,41.7,0.8,11688
1153,2004-07-28,2330,55667096,2337953049,42.0,42.5,41.6,41.7,0.0,9542
1154,2004-07-29,2330,47869915,1979318932,41.7,41.9,41.0,41.0,-0.7,7041
1155,2004-07-30,2330,94794811,4064861235,42.7,43.3,42.3,42.9,1.9,19181
1156,2004-08-02,2330,44068738,1883005172,42.9,43.0,42.4,42.8,-0.1,7879
1157,2004-08-03,2330,60078027,2621482234,43.0,44.1,42.9,44.0,1.2,13785
1158,2004-08-04,2330,42584784,1858732784,43.6,44.0,43.3,43.8,-0.2,6640
1159,2004-08-05,2330,62157439,2757392473,44.0,45.3,43.3,45.0,1.2,11524
1160,2004-08-06,2330,49130273,2185375612,44.5,45.0,43.8,44.0,-1.0,8657
1161,2004-08-09,2330,51432236,2228094831,43.0,43.8,42.9,43.3,-0.7,6258
1162,2004-08-10,2330,18266084,792437570,43.3,43.6,43.1,43.3,0.0,4068
1163,2004-08-11,2330,51059822,2250280424,43.8,44.4,43.8,43.8,0.5,8953
1164,2004-08-12,2330,27230484,1185278658,43.4,43.8,43.1,43.8,0.0,4181
1165,2004-08-13,2330,30660243,1338541247,43.2,44.1,43.2,43.8,0.0,4683
1166,2004-08-16,2330,21420263,932125169,43.7,43.7,43.4,43.4,-0.4,3582
1167,2004-08-17,2330,15426969,674542458,43.6,43.9,43.6,43.8,0.4,3137
1168,2004-08-18,2330,64632326,2892083185,43.8,45.2,43.6,44.8,1.0,12667
1169,2004-08-19,2330,84315808,3900236805,45.6,46.9,45.6,46.8,2.0,18429
1170,2004-08-20,2330,43497531,2025569188,46.5,46.8,46.3,46.4,-0.4,9232
1171,2004-08-23,2330,37373939,1752258915,46.4,47.3,46.4,47.0,0.6,8814
1172,2004-08-26,2330,114868780,5570286644,47.8,48.8,47.8,48.6,1.6,15933
1173,2004-08-27,2330,38790103,1873612814,48.5,48.5,48.0,48.0,-0.6,9505
1174,2004-08-30,2330,44672641,2147298750,48.0,48.3,47.8,48.1,0.1,6336
1175,2004-08-31,2330,49069863,2341538600,47.8,48.1,46.8,47.0,-1.1,7152
1176,2004-09-01,2330,45259025,2133494951,47.0,47.5,46.9,47.1,0.1,6583
1177,2004-09-02,2330,53567405,2453985248,46.5,46.9,45.4,45.9,-1.2,12343
1178,2004-09-03,2330,106204591,4725779969,45.2,45.3,44.0,44.4,-1.5,20725
1179,2004-09-06,2330,57569375,2510779435,43.8,44.2,43.3,44.0,-0.4,11858
1180,2004-09-07,2330,28521427,1258343931,44.0,44.4,43.8,44.4,0.4,6538
1181,2004-09-08,2330,29569712,1301574869,44.3,44.3,43.8,43.9,-0.5,7417
1182,2004-09-09,2330,35937196,1571901556,43.9,44.1,43.5,43.7,-0.2,7962
1183,2004-09-10,2330,43990463,1958818131,44.9,44.9,44.3,44.6,0.9,9137
1184,2004-09-13,2330,69329523,3171438963,45.9,46.0,45.3,45.9,1.3,13511
1185,2004-09-14,2330,48405470,2212059640,46.0,46.1,45.4,45.5,-0.4,7531
1186,2004-09-15,2330,24175101,1097550162,45.4,45.6,45.2,45.4,-0.1,5105
1187,2004-09-16,2330,32325278,1450314386,44.5,45.4,44.4,45.4,0.0,7082
1188,2004-09-17,2330,29706363,1330954181,45.0,45.2,44.5,44.8,-0.6,4930
1189,2004-09-20,2330,24095350,1086596769,45.1,45.4,44.8,45.2,0.4,5128
1190,2004-09-21,2330,42124535,1928960822,46.0,46.0,45.4,46.0,0.8,7242
1191,2004-09-22,2330,28176718,1284656781,46.0,46.0,45.3,45.8,-0.2,4796
1192,2004-09-23,2330,34975735,1570816208,44.8,45.1,44.8,44.9,-0.9,7317
1193,2004-09-24,2330,64556871,2848330765,45.0,45.0,43.7,43.7,-1.2,16250
1194,2004-09-27,2330,63427059,2719860811,43.4,43.4,42.6,43.0,-0.7,14031
1195,2004-09-29,2330,33825136,1450519533,42.5,43.5,42.5,42.7,-0.3,8061
1196,2004-09-30,2330,37687043,1635851412,43.1,43.7,43.1,43.3,0.6,7203
1197,2004-10-01,2330,36910504,1625916110,43.9,44.5,43.6,44.5,1.2,9016
1198,2004-10-04,2330,72670999,3293298921,45.0,45.5,44.9,45.5,1.0,12894
1199,2004-10-05,2330,39706917,1796467737,45.5,45.5,45.1,45.3,-0.2,8032
1200,2004-10-06,2330,42932500,1932808542,45.3,45.5,44.5,45.0,-0.3,8221
1201,2004-10-07,2330,40020128,1785806718,45.3,45.3,44.1,45.0,0.0,6988
1202,2004-10-08,2330,82767499,3588612137,43.7,44.1,42.9,43.3,-1.7,18886
1203,2004-10-11,2330,32633848,1399283594,42.8,43.2,42.6,42.8,-0.5,7721
1204,2004-10-12,2330,46230482,1982529776,42.8,43.2,42.6,42.6,-0.2,9226
1205,2004-10-13,2330,26679320,1139250787,42.8,42.9,42.5,42.6,0.0,6598
1206,2004-10-14,2330,40057226,1709812161,42.5,43.1,42.3,42.7,0.1,7428
1207,2004-10-15,2330,35218269,1496971391,42.5,42.7,42.2,42.5,-0.2,6311
1208,2004-10-18,2330,21263825,902005846,42.7,42.8,42.2,42.2,-0.3,4185
1209,2004-10-19,2330,30227752,1296593501,42.7,43.2,42.6,43.0,0.8,5742
1210,2004-10-20,2330,38519724,1656172350,43.0,43.3,42.8,42.8,-0.2,7369
1211,2004-10-21,2330,36489633,1571757880,42.5,43.5,42.5,43.2,0.4,5828
1212,2004-10-22,2330,39928110,1742160243,44.0,44.0,43.2,43.2,0.0,8581
1213,2004-10-26,2330,30889198,1308839215,42.7,42.7,42.2,42.2,-1.0,6638
1214,2004-10-27,2330,35458020,1476776276,42.0,42.2,41.3,41.9,-0.3,7631
1215,2004-10-28,2330,86040087,3710377097,43.1,43.7,42.8,43.0,1.1,11898
1216,2004-10-29,2330,60953607,2667766695,43.5,44.0,43.3,43.8,0.8,13652
1217,2004-11-01,2330,53144864,2344502280,44.1,44.4,43.5,43.9,0.1,9595
1218,2004-11-02,2330,76458994,3428935384,44.4,45.2,44.2,45.0,1.1,16639
1219,2004-11-03,2330,143646598,6651845542,45.5,47.0,45.5,46.9,1.9,31115
1220,2004-11-04,2330,144703515,6846941858,47.1,47.9,46.4,47.5,0.6,30515
1221,2004-11-05,2330,106128162,5089829303,48.0,48.5,47.3,47.7,0.2,18331
1222,2004-11-08,2330,46029464,2196651949,48.0,48.0,47.4,47.9,0.2,10488
1223,2004-11-09,2330,53002653,2530076525,47.7,47.9,47.5,47.8,-0.1,7466
1224,2004-11-10,2330,68238921,3265185342,47.8,48.0,47.6,48.0,0.2,8801
1225,2004-11-11,2330,50872478,2371894093,47.2,47.5,46.2,46.3,-1.7,9689
1226,2004-11-12,2330,33275536,1569728160,46.5,47.7,46.5,47.0,0.7,8646
1227,2004-11-15,2330,46531518,2230405386,47.9,48.2,47.5,47.5,0.5,10113
1228,2004-11-16,2330,69165869,3335165603,47.8,48.5,47.7,48.4,0.9,14309
1229,2004-11-17,2330,122312811,6018593682,48.3,49.7,48.1,49.7,1.3,22535
1230,2004-11-18,2330,113726149,5707833059,50.0,51.0,49.8,50.5,0.8,18410
1231,2004-11-19,2330,79105665,3992970612,50.5,51.0,49.9,50.5,0.0,12666
1232,2004-11-22,2330,61925726,3021426948,49.0,49.4,48.2,48.2,-2.3,11281
1233,2004-11-23,2330,48714783,2352071937,48.4,48.7,47.5,48.4,0.2,8742
1234,2004-11-24,2330,39056801,1904796595,48.4,49.3,48.1,48.9,0.5,6662
1235,2004-11-25,2330,37224877,1819942015,49.1,49.2,48.3,48.3,-0.6,4202
1236,2004-11-26,2330,35390901,1706086678,48.5,49.4,46.5,47.2,-1.1,7150
1237,2004-11-29,2330,36946512,1738912369,47.0,47.7,46.7,46.9,-0.3,6507
1238,2004-11-30,2330,77755911,3646929468,47.4,47.4,46.3,47.3,0.4,8620
1239,2004-12-01,2330,39791299,1847059332,46.3,46.7,46.2,46.4,-0.9,6725
1240,2004-12-02,2330,54154902,2573307313,47.3,48.0,47.0,48.0,1.6,8990
1241,2004-12-03,2330,61116382,2980679630,48.6,49.0,48.3,48.9,0.9,12080
1242,2004-12-06,2330,48054918,2337386489,48.4,49.0,48.1,48.9,0.0,7018
1243,2004-12-07,2330,57739404,2820807563,48.8,49.3,48.4,49.2,0.3,6441
1244,2004-12-08,2330,39897547,1943812721,49.0,49.0,48.4,48.8,-0.4,5300
1245,2004-12-09,2330,52973582,2545050042,48.1,48.5,47.5,48.2,-0.6,7854
1246,2004-12-10,2330,67862367,3232849289,47.7,48.2,47.0,48.2,0.0,8247
1247,2004-12-13,2330,55784900,2669454937,47.2,48.7,46.8,47.6,-0.6,9408
1248,2004-12-14,2330,31794541,1526027600,48.0,48.2,47.7,48.1,0.5,5081
1249,2004-12-15,2330,72308383,3564472725,48.4,50.0,48.3,49.8,1.7,15374
1250,2004-12-16,2330,49077704,2439581169,49.8,50.0,49.4,50.0,0.2,7972
1251,2004-12-17,2330,35753217,1784378121,49.9,50.5,49.8,49.8,-0.2,5490
1252,2004-12-20,2330,50914738,2519968737,49.0,50.0,49.0,50.0,0.2,6279
1253,2004-12-21,2330,47578784,2362142989,49.7,49.9,49.3,49.3,-0.7,5485
1254,2004-12-22,2330,81145721,4054280175,49.6,50.5,49.5,49.8,0.5,9603
1255,2004-12-23,2330,35016095,1743737800,49.5,50.0,49.4,50.0,0.2,4180
1256,2004-12-24,2330,21848180,1092021178,50.0,50.5,49.8,50.0,0.0,4853
1257,2004-12-27,2330,7049901,351342592,50.0,50.0,49.6,49.9,-0.1,2114
1258,2004-12-28,2330,26379218,1321109023,49.9,50.5,49.9,50.0,0.1,4596
1259,2004-12-29,2330,40412365,2041468456,50.5,51.0,50.0,50.5,0.5,6691
1260,2004-12-30,2330,42509288,2160931936,50.5,51.0,50.5,50.5,0.0,9868
1261,2004-12-31,2330,37953279,1930798159,50.5,51.5,50.5,50.5,0.0,6682
1262,2005-01-03,2330,26097000,1329675000,51.0,51.5,50.5,51.0,0.5,3799
1263,2005-01-04,2330,27821249,1387725977,50.0,50.5,49.6,49.6,-1.4,5717
1264,2005-01-05,2330,38000268,1849824600,48.8,48.8,48.5,48.5,-1.1,7999
1265,2005-01-06,2330,43601412,2097512280,48.1,48.4,47.9,48.0,-0.5,7788
1266,2005-01-07,2330,43700220,2084223191,47.8,47.9,47.5,47.8,-0.2,7675
1267,2005-01-10,2330,35252551,1705012470,47.8,48.8,47.8,48.5,0.7,6034
1268,2005-01-11,2330,32803041,1582430008,48.3,48.6,48.0,48.2,-0.3,4117
1269,2005-01-12,2330,41124266,1955076510,47.8,48.1,47.0,47.0,-1.2,7722
1270,2005-01-13,2330,35955679,1695906796,47.3,47.8,46.5,46.8,-0.2,6580
1271,2005-01-14,2330,48925530,2285600511,46.5,47.1,46.2,47.0,0.2,7434
1272,2005-01-17,2330,41588451,2017275002,47.8,48.9,47.6,48.9,1.9,8299
1273,2005-01-18,2330,42294267,2067063909,48.9,49.2,48.6,49.1,0.2,5343
1274,2005-01-19,2330,31281266,1519647704,49.1,49.3,47.7,47.7,-1.4,5182
1275,2005-01-20,2330,39515519,1898980816,47.4,48.5,47.4,48.0,0.3,5656
1276,2005-01-21,2330,28724975,1369594523,47.7,48.0,47.5,47.5,-0.5,4184
1277,2005-01-24,2330,23761097,1120729079,47.5,47.6,46.9,47.0,-0.5,4576
1278,2005-01-25,2330,37083831,1754331644,46.7,47.7,46.7,47.6,0.6,5781
1279,2005-01-26,2330,70886883,3456583110,48.0,49.4,47.9,49.2,1.6,13649
1280,2005-01-27,2330,43795289,2157487019,49.2,49.5,48.9,49.4,0.2,7771
1281,2005-01-28,2330,81134197,4072827998,49.6,51.0,49.6,50.0,0.6,14158
1282,2005-01-31,2330,127694591,6568446520,50.5,52.5,50.5,52.0,2.0,23244
1283,2005-02-01,2330,105802728,5545536262,52.5,53.0,52.0,52.5,0.5,17248
1284,2005-02-02,2330,106976639,5718198781,53.0,54.0,53.0,53.5,1.0,15632
1285,2005-02-03,2330,89138028,4754889170,53.5,54.0,52.5,53.5,0.0,11933
1286,2005-02-14,2330,139791000,7655896000,54.5,55.5,54.0,54.5,1.0,12208
1287,2005-02-15,2330,60535978,3321765893,54.5,55.5,54.5,55.0,0.5,12694
1288,2005-02-16,2330,38292945,2085128502,55.0,55.0,53.5,54.5,-0.5,6994
1289,2005-02-17,2330,42977402,2312512762,54.5,54.5,53.0,53.5,-1.0,7316
1290,2005-02-18,2330,60422677,3247053187,53.5,54.5,53.0,54.0,0.5,6626
1291,2005-02-21,2330,27898620,1508568918,54.0,54.5,53.5,54.5,0.5,4184
1292,2005-02-22,2330,25373092,1363871213,54.0,54.5,53.5,54.0,-0.5,3811
1293,2005-02-23,2330,53202237,2831370068,53.5,54.0,52.5,53.5,-0.5,6341
1294,2005-02-24,2330,38312500,2032614901,53.0,53.5,52.5,53.0,-0.5,4114
1295,2005-02-25,2330,84167263,4610982935,54.0,55.0,54.0,55.0,2.0,15611
1296,2005-03-01,2330,38224923,2077422404,54.5,54.9,54.0,54.3,-0.7,7076
1297,2005-03-02,2330,45735495,2480516103,54.3,54.7,54.0,54.1,-0.2,5839
